"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"439965",83.1421884060481,-0.0095687850634499,0.110921332450595,0.8340778875387,0.926287748523525,"SHLD2P3"
"102724593",109.110000016599,-0.061462816508706,0.11888139201016,0.24042671734494,0.514290931934072,"LOC102724593"
"102724488",343.598381249,-0.140779712862843,0.118589187314954,0.0278100322431926,0.176035245055821,"SYT15B"
"100996758",69.3361816211071,0.0414336299869836,0.123744048846697,0.38596550517303,0.647856985083617,"NPY4R2"
"414224",48.8732321980377,0.05958794235593,0.149245813146553,0.20238817485164,0.473292695530407,"AGAP12P"
"143162",70.1587247237747,-0.114344684381637,0.200709003055804,0.0347779401285133,0.195856740259138,"FRMPD2"
"5599",15535.3469407914,-0.0977452770997535,0.0840088281508545,0.0681141108252964,0.277060811160344,"MAPK8"
"58504",236.981022722785,-0.0568798693723008,0.141317403138623,0.23662264616102,0.510012381407904,"ARHGAP22"
"196740",201.41250984168,-0.123206982033644,0.17289179739047,0.0502778484344525,0.236493248888017,"VSTM4"
"2074",1041.10133580947,-0.0344931944262324,0.0688630492051708,0.470506439069142,0.717170144102096,"ERCC6"
"1103",236.456016628751,-0.0357119925977378,0.128433396709425,0.432598446422159,0.686737147630217,"CHAT"
"6572",92.710562231824,-0.131898715969856,0.185945909633467,0.0385502944743619,0.207097660044646,"SLC18A3"
"55753",507.319616074165,-0.0983962169652261,0.116259240515603,0.0917432135636918,0.319341770570811,"OGDHL"
"8505",2750.50693000897,0.00147458611053581,0.0608511176315754,0.97423118532841,0.990219595364707,"PARG"
"100652748",494.240590889557,0.0750386687202643,0.0946600694628993,0.160977178501924,0.420551423145878,"TIMM23B"
"414189",919.561981758456,0.0912257463324515,0.115874122382765,0.111312155395025,0.350082267618931,"AGAP6"
"387680",2835.75500436684,-0.0320956242024915,0.0664467475064594,0.497098546292146,0.736604841129324,"WASHC2A"
"56624",288.629263771352,-0.0214331361891525,0.0833487253525502,0.659364924289962,0.83973061089711,"ASAH2"
"259230",1314.98333988346,-0.0309182528460903,0.0635580482078292,0.506683217797768,0.743566586396097,"SGMS1"
"104355295",36.8352387120714,-0.0723814475895521,0.156765773731339,0.141889715286915,0.394086492376259,"SGMS1-AS1"
"653308",1135.27936465729,-0.0187137767787004,0.0678360540351058,0.692510683462403,0.85675315002993,"ASAH2B"
"5592",264.95392044608,-0.185731621385632,0.147403063119802,0.0124822694748024,0.113224547157533,"PRKG1"
"23283",3968.77396550911,-0.0597548559492991,0.0560984088521911,0.177512659196523,0.443710502829099,"CSTF2T"
"65217",67.5670434813454,-0.0847104194253605,0.203262932382884,0.0336694131731453,0.192629881111357,"PCDH15"
"11130",630.075182027618,0.255386272794556,0.150332020282649,0.00241768134329329,0.0447578753407496,"ZWINT"
"253430",3303.96555691274,0.0174343741390426,0.0551648298285603,0.690231943316795,0.855813644282952,"IPMK"
"55847",1515.10928052547,-0.0735190596572419,0.0767375976521283,0.147338832938539,0.401381321022537,"CISD1"
"7321",3255.52622162722,-0.0767968452774655,0.0669151795623276,0.112421563701018,0.351413149038365,"UBE2D1"
"7019",3820.10821918444,0.013423311471401,0.0592452366227492,0.766449973842863,0.89540299217367,"TFAM"
"80114",265.732863642545,0.0131794200484576,0.094073345026296,0.783146568839627,0.90414978803293,"BICC1"
"84457",4578.11837055201,-0.12103527666776,0.0902798613905123,0.0320914824575054,0.187862480480445,"PHYHIPL"
"220965",946.976419807437,0.0167080196774469,0.0948264154894986,0.727861870646791,0.874636848968406,"FAM13C"
"220963",1127.95838770585,0.193312554574214,0.132542938723259,0.00782488453615382,0.0880688736335132,"SLC16A9"
"8030",5742.85340983103,0.0276936971613652,0.0581590472685725,0.537379593845984,0.764447473511342,"CCDC6"
"288",14628.6477879754,-0.330712073612585,0.0872810975528611,2.75310762641285e-06,0.000447321412534079,"ANK3"
"983",2439.03351825877,0.500361843491586,0.138076203004897,4.85022906946983e-06,0.000704542953161748,"CDK1"
"9886",2345.9101685814,-0.114302033731761,0.112272339640961,0.0566362313035107,0.25173734582872,"RHOBTB1"
"84159",2134.53020672837,-0.126608126109707,0.15437601268715,0.0510028187264927,0.23821591755649,"ARID5B"
"219790",494.66855624877,0.0527672278615631,0.0933549939352204,0.302686641569376,0.57534486669672,"RTKN2"
"22891",916.370616709822,-0.0600022793181818,0.15981221128106,0.163912950455857,0.424672178509297,"ZNF365"
"84890",3947.77338551895,-0.00987268386548946,0.069813123405102,0.835441369717609,0.926750891586971,"ADO"
"29982",1216.62914279449,0.0102505738328648,0.065796560925656,0.82685898892934,0.922791486299894,"NRBF2"
"221037",8047.60181830957,-0.0270438766588811,0.0559097428443446,0.539428090626701,0.765390267237398,"JMJD1C"
"221035",1300.01286440466,0.473380932600763,0.106471503751269,2.94874054849942e-07,8.34002118467254e-05,"REEP3"
"29119",60.7157009621059,-0.0526065792360862,0.131388536030047,0.283149481973228,0.557573754277606,"CTNNA3"
"347731",2018.84257017204,-0.0617985358951359,0.113185648341792,0.240182724515036,0.514056999932475,"LRRTM3"
"56521",931.788086696367,0.0933846024691785,0.0770459040229877,0.0709634457411906,0.281743616917351,"DNAJC12"
"23411",3976.9710045223,0.0642929708107858,0.0579137083669016,0.153822747667182,0.410861784253611,"SIRT1"
"26091",2909.09242720477,0.0660443244134285,0.0682203852301304,0.173116574805864,0.43666547432039,"HERC4"
"220202",68.9183152067619,0.0647317389867637,0.136705926051535,0.206780153357067,0.478725675643851,"ATOH7"
"64081",129.007683178189,-0.154252434980507,0.162396040109577,0.0288483202689529,0.179351278478561,"PBLD"
"3189",28205.460779804,0.0510508373704855,0.0583353649219572,0.258019935280055,0.532272606306779,"HNRNPH3"
"55680",3859.04105476355,-0.0371053277801709,0.0626948529174275,0.423987213918474,0.679064253164518,"RUFY2"
"1763",453.766670417143,0.137852899579236,0.120727437964111,0.0312399872195493,0.185436580372728,"DNA2"
"8034",440.303399901952,-0.121512562000697,0.10785802041893,0.0431472567902837,0.218860196930589,"SLC25A16"
"80312",2321.57971950003,0.0611278687871047,0.0779580616093828,0.2246118795706,0.498121555566221,"TET1"
"55749",5762.41180543179,0.441585154287891,0.0652418037345891,1.07002007826513e-12,1.48567424139485e-09,"CCAR1"
"219736",126.890683452014,0.119847913171009,0.169976938351493,0.0544801822428562,0.246734849664487,"STOX1"
"79009",2643.13131343518,0.0565192079675282,0.0609096787795904,0.220247069532834,0.49237680062795,"DDX50"
"9188",8717.17128201602,0.0631789358046289,0.067187381829595,0.189304801091255,0.458274247434892,"DDX21"
"26128",4401.03714087452,0.00926403791224212,0.0608620450880546,0.839244777179502,0.928346598586795,"KIFBP"
"9559",3963.9674690177,0.0444631197239318,0.0524072911947513,0.296974645949899,0.570677827556281,"VPS26A"
"6832",1651.11773699697,-0.0212758522747908,0.0575103732875518,0.63364214156633,0.824679712666601,"SUPV3L1"
"80201",132.984020334982,0.596683256111253,0.275229846593773,4.64795803115721e-05,0.0033017796748774,"HKDC1"
"3098",27192.6016221362,-0.0816323258827623,0.0994758215215837,0.1356809782628,0.384962953930475,"HK1"
"6865",64.3762984261878,0.0137593050194416,0.118809585978145,0.756143813558099,0.889927137587489,"TACR2"
"23555",199.506470419385,0.039045086814127,0.101992009488679,0.431695995262605,0.686086673844512,"TSPAN15"
"219738",1873.70109484572,-0.0387393740162393,0.0771791013885443,0.430201737340538,0.684548411273086,"FAM241B"
"55506",3666.68677714271,0.000806172488977122,0.06380091335763,0.986140275447954,0.994502817049106,"MACROH2A2"
"84883",465.871982597401,0.0485183508380133,0.0783303740828693,0.329154316407109,0.60011625575812,"AIFM2"
"219743",516.758487908482,-0.00516407091839029,0.0772243454599889,0.914503141559494,0.963480597848142,"TYSND1"
"56681",8755.63973975602,0.0386263432704882,0.0488117953941237,0.344379320164312,0.61359069054804,"SAR1A"
"5464",10416.272162841,0.0367122344776404,0.063918862716241,0.43215319810352,0.686527542608182,"PPA1"
"55222",7270.53454017583,-0.0485357392975512,0.0555189383457317,0.270123331521888,0.543913101318095,"LRRC20"
"1979",16138.2167865275,-0.0673374887394308,0.046183392088343,0.0873276528497541,0.313088084970492,"EIF4EBP2"
"4838",66.433521089635,-0.0167744703985084,0.116307861214981,0.710486662003467,0.86629912093078,"NODAL"
"27143",964.539348693564,0.0546670079248476,0.0725790688784351,0.265634489692261,0.539858358093134,"PALD1"
"8879",3695.75532813915,0.100304369684986,0.098219918141837,0.0754851795894706,0.29083883649596,"SGPL1"
"5092",831.480219372181,0.0300028934340696,0.0866823611759306,0.541275043154222,0.766547498547404,"PCBD1"
"219699",1369.11837638516,0.163822208661241,0.137863408054278,0.0191193522776089,0.142931897863887,"UNC5B"
"728978",42.4001305905514,-0.0316890885844628,0.138137343564021,0.442211378373428,0.694487854179677,"UNC5B-AS1"
"55315",319.918517417456,0.0145389517453976,0.0906116548429266,0.762703260611089,0.893789460756634,"SLC29A3"
"64072",1384.35959315589,0.244277611648566,0.160495804530666,0.00391356480362196,0.0590048126808669,"CDH23"
"414152",243.486297822703,-0.00469314772079072,0.088605280906679,0.922067250924012,0.966888645613624,"C10orf105"
"64115",56.4159443463938,-0.0430590941392143,0.133256945373792,0.350182345045709,0.619378686263245,"VSIR"
"5660",60428.9401510262,0.0659866906979472,0.075266012239011,0.187759108514372,0.457005651840121,"PSAP"
"9469",3221.83257688434,0.225957896326808,0.1530832207807,0.00517978704808228,0.0691112336485402,"CHST3"
"9806",5592.40752016572,-0.287244501077364,0.218834688177131,0.00322298679930051,0.0526994311033101,"SPOCK2"
"51008",2864.81294661036,-0.0622367615418951,0.0678375050088469,0.197372124927743,0.468607218288722,"ASCC1"
"119504",2321.09703171293,0.0665367926638127,0.0787590301330257,0.189922213420866,0.4591866337782,"ANAPC16"
"54541",14266.1806539628,0.00829743511044348,0.0927319479599416,0.862194000154364,0.939540940530242,"DDIT4"
"54788",1313.85990760173,-0.0799088793206338,0.0668981957407342,0.0990508858993963,0.331498141118179,"DNAJB12"
"10367",6865.32154498429,-0.0798401643595774,0.0674667669332825,0.100550517085074,0.333704486623281,"MICU1"
"90550",2007.57848680989,-0.00692530237536096,0.0589018774341563,0.877868997833161,0.947677567572462,"MCU"
"5033",7169.85141173015,0.0595564701466818,0.0969904499392341,0.252780791359462,0.527237817699455,"P4HA1"
"25961",68.2663957325741,0.0188245315942326,0.118057678100716,0.675961021031813,0.849112528526239,"NUDT13"
"11319",1786.38939022625,0.037605125084167,0.0599337109389819,0.409284296883668,0.666616411617881,"ECD"
"317662",1512.30427513393,-0.0457603880708225,0.0676723566732689,0.33862508119247,0.608091812469442,"FAM149B1"
"23234",1964.19221649913,0.0322344020244827,0.0578912249056443,0.472150673042979,0.718314297179542,"DNAJC9"
"414245",430.562492456459,0.0395696407021009,0.0772403340031631,0.420806392814312,0.676403390741358,"DNAJC9-AS1"
"51021",3527.7951755521,-0.0668926627904394,0.0583636853950129,0.139588892789441,0.39096665314013,"MRPS16"
"118491",82.4594075487356,0.0696599807635392,0.143929402281071,0.175398481446956,0.440457252078159,"CFAP70"
"310",2710.68239584533,0.00202941141631052,0.0599993856226963,0.964346835778261,0.985832040733327,"ANXA7"
"118490",117.196105240697,0.126925313829394,0.180635279820483,0.0439825589460836,0.221277210998078,"MSS51"
"5532",22047.0383185119,-0.117483371423113,0.123994257288027,0.057146626258273,0.253037825427757,"PPP3CB"
"159195",1558.80353825301,-0.0340101848693931,0.0713530100461256,0.480476765711518,0.725202257408045,"USP54"
"58529",43.5917450121612,9.45407072786856e-05,0.125853151980683,0.998178634626153,0.999121754149143,"MYOZ1"
"79933",41.5905631270669,0.00723874496831213,0.132564138526102,0.852364100307056,0.935961150067122,"SYNPO2L"
"729092",198.563371659067,0.0283737754449908,0.0964583086969663,0.560804205580218,0.779676949816343,"AGAP5"
"729096",87.491179893305,0.0635077837170451,0.143044054390164,0.201472134003437,0.472376636045995,"BMS1P4"
"2749",300.92411611831,0.0822351836002106,0.106112157983553,0.137530880498532,0.388115061460941,"GLUD1P3"
"9632",11185.1891696119,0.0549867483449839,0.0682081257580242,0.253772326332787,0.528623123306145,"SEC24C"
"170384",1263.376192834,0.00290516722553836,0.0773199891647442,0.951827434798368,0.981120362534621,"FUT11"
"118487",1175.80312011078,0.0545983631837821,0.0722976465793528,0.265684426359034,0.539888004760714,"CHCHD1"
"23053",4454.32847255732,0.0515650940840957,0.0726945743576471,0.292780788736455,0.566532495422765,"ZSWIM8"
"8509",1436.90023287256,-0.0668489742824444,0.071430961047949,0.175164241296709,0.440013726533658,"NDST2"
"818",10220.3153735834,-0.0522169373381952,0.0648762221566029,0.269211363020003,0.54358344095776,"CAMK2G"
"7414",2046.84888708273,0.0159884583194934,0.0712997684135164,0.73795718147132,0.880143597417428,"VCL"
"26985",5698.34975050698,0.0694711688102893,0.0615962493674397,0.135257283205668,0.384544930539721,"AP3M1"
"132",1629.13198887841,0.0254754939222869,0.078499463377,0.600479000847272,0.805017930083761,"ADK"
"23522",7763.42857821514,-0.0174805073094796,0.0738110805416917,0.716168086199534,0.868856555764992,"KAT6B"
"142891",9269.74383467097,0.032951462742301,0.0519126376525469,0.436825057002207,0.690001974929642,"SAMD8"
"7417",4626.8400025836,0.0101737007197077,0.0635102374440884,0.826315610636186,0.922605330890158,"VDAC2"
"118881",638.722514712098,-0.125022251894503,0.120227935302615,0.0449210716263625,0.223115293316889,"COMTD1"
"84858",543.955249725827,-0.124974125120402,0.155825944093341,0.0527138075999218,0.243158557376504,"ZNF503"
"100131213",38.0336187443973,-0.0437254787449664,0.143993701400328,0.306988625008258,0.579559613071832,"ZNF503-AS2"
"3778",2834.11653421145,-0.096795489017934,0.124576565607695,0.0987119545796141,0.330910378027754,"KCNMA1"
"9231",2969.50344275523,0.0407347177077473,0.060935115868187,0.375110780193851,0.641032167915968,"DLG5"
"100128292",54.7502298366618,-0.12422535217028,0.173525009431999,0.0491796105064451,0.233920956482385,"DLG5-AS1"
"11128",7308.9290586005,-0.155165035053653,0.0698457356280284,0.00244362441983456,0.0450742460919484,"POLR3A"
"6229",44974.3927153622,0.0529900894777195,0.0684774274609069,0.271520266799765,0.544859944137803,"RPS24"
"283050",58.4374087336089,-0.0300801176037006,0.129354823223928,0.493879458556602,0.734542893225726,"ZMIZ1-AS1"
"57178",24480.1508574532,-0.0167927679551324,0.0584353613115144,0.708656654511907,0.865172908422091,"ZMIZ1"
"10105",1863.84299062238,0.0388715769249754,0.070978227469376,0.420807975393619,0.676403390741358,"PPIF"
"219654",876.620188796113,-0.00548170747470803,0.136804451222866,0.880895570077802,0.949376913900331,"ZCCHC24"
"143244",4402.60103759167,-0.0104376167260384,0.0684331149668981,0.825465085548785,0.922445586734023,"EIF5AL1"
"729238",67.3444608813227,0.0849812917218125,0.148868870014353,0.122765934090263,0.366468282049874,"SFTPA2"
"650623",1379.24457870464,0.0758853870281587,0.0876345191743563,0.150237356839351,0.405832180935163,"BEND3P3"
"101060691",694.656012510107,0.0458351470924764,0.073437693588625,0.348818559398288,0.618243690956859,"NUTM2B-AS1"
"729262",496.028057924817,-0.253142467435891,0.139170147407667,0.00185240158765149,0.0375221875970838,"NUTM2B"
"642361",318.126698243988,-0.146217878991113,0.115195700035835,0.0222762615716106,0.155000156256587,"LOC642361"
"219347",191.180421098284,-0.137970032947941,0.157372518243357,0.0401871082071089,0.211601126418933,"TMEM254-AS1"
"80195",1439.36303831316,0.0138024867162328,0.0614583114873814,0.763404240249352,0.893974415533301,"TMEM254"
"219348",52.8246542748715,0.00121800955554161,0.126356122259168,0.976436676159636,0.990891660134842,"PLAC9"
"311",516.827932593772,0.00623968084210247,0.073973725689649,0.89641765047908,0.957411662641048,"ANXA11"
"84332",118.386187586169,-0.0895510105526274,0.149611924093763,0.111343842443534,0.350082267618931,"DYDC2"
"84293",8642.45866172724,0.0127605086883083,0.0566327186109767,0.773289305146148,0.898679619349956,"PRXL2A"
"81619",14972.596964782,-0.143919773017918,0.0996577232911015,0.0171370288385642,0.135473002821631,"TSPAN14"
"101929574",213.515153160118,0.0107458580138476,0.0918417563959305,0.822623800973269,0.921476191135407,"TSPAN14-AS1"
"102723703",561.385479886579,-0.0398042665470313,0.0786553423683454,0.419471309456465,0.67565759431856,"102723703"
"387694",64.241268179046,0.0147126264600213,0.112067228709466,0.74819508663915,0.885896856984242,"SH2D4B"
"10718",2566.85725934749,-0.0784201086228559,0.0932222779050839,0.14413557972883,0.397289786897386,"NRG3"
"27069",15189.1519579201,-0.0214764725743203,0.0665943388874764,0.64861183551914,0.834421206526602,"GHITM"
"92211",622.876982545479,0.068743111681547,0.0983987539687474,0.196217582884558,0.467597307442012,"CDHR1"
"5995",146.562907207384,0.153525308767898,0.170304505695234,0.0295259698523362,0.18074025609575,"RGR"
"54462",8889.79667408544,-0.033873628957299,0.0573148218742037,0.447899084551305,0.698767504979197,"CCSER2"
"2894",2971.16947995425,-0.261952382420143,0.129954034023668,0.00104473158488538,0.0267688593311981,"GRID1"
"23063",5228.28077351064,0.0369452776223698,0.0637500559497971,0.428831056149338,0.683239799767249,"WAPL"
"657",1657.7237518611,-0.0344244517816834,0.0670967745271972,0.468120170491548,0.71502874292542,"BMPR1A"
"79812",58.0904179043575,-0.00745527521815332,0.115600176389343,0.867295365173181,0.941728674590206,"MMRN2"
"6623",162.734072494532,-0.191846266696924,0.247528056412667,0.00850281154176178,0.0921670977127946,"SNCG"
"119385",42.3030927939049,0.0304341136668442,0.135092058016336,0.469720011100321,0.716328879634069,"AGAP11"
"2746",8818.34929797877,0.0117996689251293,0.0693860421004289,0.803757253277702,0.912675010210405,"GLUD1"
"54537",1281.43912765756,0.00857882639572724,0.0734859993895964,0.857893083115132,0.938245689825809,"SHLD2"
"728118",533.924356926981,-0.292490386018712,0.165827737764404,0.00154574714592107,0.0336454792496649,"NUTM2A"
"728190",477.598746373438,0.0934224896598327,0.0928226972682741,0.0891402896682148,0.315732577486684,"NUTM2A-AS1"
"439994",599.20192372762,-0.134907675438578,0.0905387965846891,0.0187838978603641,0.141924106594313,"LINC00863"
"728130",410.492153853159,-0.331722575643951,0.192027612059625,0.00119820799800053,0.0285941105522846,"NUTM2D"
"9562",1186.71544818548,0.046703261980596,0.0722571207004053,0.338150936740621,0.608091812469442,"MINPP1"
"9060",67.2892497120086,-0.00346684410264325,0.108270600409564,0.939812337250076,0.974271473686911,"PAPSS2"
"84896",10046.9872283964,0.00813520159434921,0.0633872107219707,0.860603128610463,0.939166289655955,"ATAD1"
"142913",95.3906459371428,-0.00738696059065753,0.111026844201719,0.871179704706978,0.943905946874209,"CFL1P1"
"100144748",93.9066125682701,-0.0597233020230643,0.130977389227878,0.240229817831524,0.514085751399869,"KLLN"
"5728",13195.1355170269,-0.0505060247258102,0.0597102329443942,0.26829741757669,0.542605782541449,"PTEN"
"55328",105.99799562004,-0.0170336042762896,0.10703087293198,0.715998844940379,0.868814889545841,"RNLS"
"142910",40.6533803477067,-0.0343355101516284,0.126748622475451,0.451702138597616,0.702029791676136,"LIPJ"
"57559",291.87984791952,-0.00383907821333263,0.099720090469845,0.93501019147584,0.972515026859882,"STAMBPL1"
"59",38.2693802998739,-0.057702404095523,0.145379927242518,0.221863366719566,0.494421708040452,"ACTA2"
"355",34.4416320071637,-0.0244943645596226,0.128034998758852,0.570844487374215,0.786230305317556,"FAS"
"3988",1630.11445857884,-0.0379878396003609,0.0742169544293127,0.43571458940762,0.688999458074346,"LIPA"
"3433",267.624860545302,-0.1093837202083,0.136850205583838,0.0741870792732144,0.288310244717507,"IFIT2"
"3437",112.010056927892,-0.0432154166342926,0.115769800667312,0.380357138840692,0.644370431008133,"IFIT3"
"3434",358.869459443296,0.0352789372176434,0.107016621869466,0.470310114994427,0.71708559312268,"IFIT1"
"24138",2562.95888533876,-0.050142044536254,0.070909253692802,0.302473624390275,0.575177577790332,"IFIT5"
"387700",37.0972889800996,0.0243213632640559,0.150449549982735,0.447117907764775,0.698168088867809,"SLC16A12"
"53354",2001.77135748606,-0.138478825923895,0.0819711128466794,0.0119547129803326,0.110858731844943,"PANK1"
"283011",87.45922206336,-0.042003633057366,0.1116871947218,0.395690484802298,0.657024230548643,"FLJ37201"
"9585",1453.93688657028,0.0943412091504444,0.0870014331077687,0.0805413833127858,0.301054465818937,"KIF20B"
"105378423",33.8299369632183,0.168087935240655,0.224947071245036,0.0146858711436371,0.124058246668567,"105378423"
"643529",942.994823833703,-0.205638289228881,0.144617214805853,0.0072446246077439,0.0842704886778923,"LINC00865"
"3363",151.225428995567,-0.0539454993869472,0.148650349561731,0.228941697106096,0.503039352596952,"HTR7"
"10556",1953.60010007429,0.0348110186760606,0.0572552423839196,0.435265649214191,0.68885152041255,"RPP30"
"84333",1742.44621544109,0.0215199891765328,0.0733535947034351,0.654751919763649,0.837632322944892,"PCGF5"
"143279",1787.35635675824,-0.0964700808116586,0.0783331672725096,0.0644820694272947,0.269991441946028,"HECTD2"
"5507",1116.2895122129,-0.00390284643019781,0.0932747737929168,0.934749098213434,0.972451466592107,"PPP1R3C"
"80351",11404.7280965488,-0.057028830662831,0.073071519720708,0.247305492606507,0.521901700238439,"TNKS2"
"143282",3235.44691745052,0.0710026127991256,0.123087899765445,0.188411655901022,0.457562604639261,"FGFBP3"
"9044",3569.05522556823,0.063002314859655,0.101357465426967,0.231621997437718,0.50558278788999,"BTAF1"
"22849",1530.54358158529,-0.155546272953846,0.0841567467109823,0.00599157280106635,0.0754404710558008,"CPEB3"
"54708",4989.3079038914,0.0129314759587683,0.0561162793105836,0.769365304318331,0.89725994905726,"MARCHF5"
"3416",1306.36532826226,-0.000509009718508651,0.0621378918404193,0.991171248260285,0.996665026696692,"IDE"
"3832",2312.82603030808,0.199137211567231,0.153415469726662,0.009834582824097,0.100402766243661,"KIF11"
"54536",2038.19671694975,-0.0822240041901836,0.0947748414985229,0.12952839681956,0.376314857261772,"EXOC6"
"26509",124.050214842476,-0.0698928778930218,0.161419416584387,0.135610361341039,0.384866229000911,"MYOF"
"55165",468.98073688737,0.418179465308154,0.156242821981229,8.91459534038427e-05,0.00536033915880665,"CEP55"
"5950",103.877558170281,-0.0582724381486436,0.163999748216596,0.150352066186426,0.405888193062519,"RBP4"
"118924",2049.22432755987,-0.0125126205389498,0.0655775098616384,0.789342060814146,0.906989308699562,"FRA10AC1"
"9211",808.706720837164,-0.107670703554693,0.154532252479619,0.0752328278350261,0.290492613304575,"LGI1"
"159371",203.43564001273,-0.031068878886101,0.10996817150157,0.517513862408417,0.750758854536831,"SLC35G1"
"266971",789.544636896244,0.00581742037633757,0.0674776936934536,0.901802210826869,0.959785786116637,"PIPSL"
"51196",1269.11391204393,0.414846874801233,0.124460597777935,1.49766388317559e-05,0.00151482254885701,"PLCE1"
"64318",915.883138231459,0.0802609847663408,0.0935726258107017,0.136505750069315,0.386490820222508,"NOC3L"
"23232",3054.041521117,-0.0956506443702356,0.061839564411373,0.0415433405632765,0.214572688678702,"TBC1D12"
"3070",241.651865048744,0.0189709963934805,0.103800540233131,0.688858737238254,0.855114035979706,"HELLS"
"1558",56.5480016231003,-0.0652931254229913,0.146023488508267,0.188029617857824,0.457005651840121,"CYP2C8"
"9124",104.382106327699,0.37388698100827,0.246686099643039,0.000961779403818475,0.025591039781393,"PDLIM1"
"10580",8574.54086344797,0.0508237324036154,0.0535078812260567,0.238890892640393,0.512481919440932,"SORBS1"
"5832",4976.84761975437,0.0262863167347022,0.0743114066428419,0.586666274289851,0.797024907243274,"ALDH18A1"
"26123",1570.98594708493,0.0265805314185288,0.0750198687669413,0.583087327469393,0.794984388943091,"TCTN3"
"953",2666.92967133208,-0.0232625254822105,0.0605806976069848,0.61040201176253,0.810655200851316,"ENTPD1"
"100127889",34.3093683089673,-0.0742516561518401,0.161984908668114,0.125437364073451,0.370561868760894,"100127889"
"54619",1387.0111724965,0.0196879324536744,0.0636054603034773,0.671689728575812,0.846917957940921,"CCNJ"
"9849",1880.71391904422,0.0175435777909853,0.0818156604337446,0.717323443745098,0.869429486256558,"ZNF518A"
"7093",169.747408927862,-0.147323558438493,0.159162884002871,0.0330940489826508,0.190853838826766,"TLL2"
"56889",13183.2353058323,-0.00137998352742618,0.0463771183752122,0.97214892781047,0.989182583241126,"TM9SF3"
"118788",125.875234606011,-0.0399317740864188,0.135342432648903,0.370884974581118,0.637897096483943,"PIK3AP1"
"728658",75451.9865996977,0.0986836812660672,0.0784983200811718,0.0592826558007905,0.258323538386726,"RPL13AP5"
"102723665",72.0486313701223,-0.0928822847747234,0.148643385957555,0.104680918620319,0.340102019262277,"LOC102723665"
"84458",4507.9199749154,0.0669130152883778,0.0911056518539591,0.201625305466106,0.472376636045995,"LCOR"
"26148",760.058297416226,0.0167542212593582,0.0724426617166778,0.726677262760961,0.874314163804999,"26148"
"6585",33925.2693452352,-0.119803553792728,0.0603448756770505,0.0100578711262786,0.101261612202804,"SLIT1"
"84986",1217.75884587959,0.147194563827979,0.116703376136873,0.0221983223140487,0.15466924119638,"ARHGAP19"
"10023",316.048479944113,-0.460685762655201,0.185151580338303,0.000104531090288783,0.00597941326584488,"FRAT1"
"23401",756.730217917874,-0.0951191505800756,0.0865557158663867,0.0778801249491509,0.296476358013056,"FRAT2"
"23223",2459.49609636145,0.011447364922951,0.0592893811924425,0.800068989184499,0.910879886083851,"RRP12"
"644215",53.3570249257137,0.0296704637272566,0.124482265615916,0.511764526521916,0.747244178501762,"LOC644215"
"5223",12790.2653584008,-0.0787714258826762,0.0953948442238775,0.144474270044282,0.397649220830118,"PGAM1"
"51013",714.376454387102,0.0588555063534033,0.0750520883872458,0.236668876739173,0.510012381407904,"EXOSC1"
"84287",769.189360903803,-0.130877707750626,0.0854403153876985,0.0189465847539982,0.142432567431624,"ZDHHC16"
"64210",5917.83951500579,0.00603308475201391,0.050693302742558,0.885163254923894,0.951202918360053,"MMS19"
"80019",392.879910447676,0.0209085367012768,0.0844497119113964,0.667064610800506,0.844362420231309,"UBTD1"
"118812",3539.84551114924,0.0873658237518019,0.0586870192409105,0.0552502070012752,0.248187179861905,"MORN4"
"55361",2439.16105387288,-0.00113949647450987,0.0550317200810155,0.979183758342557,0.991690784696278,"PI4K2A"
"60370",224.217415631148,-0.00452117301753117,0.107109987194963,0.921914911698027,0.966861666302545,"AVPI1"
"83742",1576.68233696721,0.0968368354770707,0.0816055961394235,0.0676192250224078,0.276505602079581,"MARVELD1"
"118813",4112.42786884802,-0.0104416844334839,0.0711752720625676,0.826733991265048,0.922791486299894,"ZFYVE27"
"6425",68.1705107922522,0.0296406828307801,0.144325890908824,0.431395441691312,0.685990250559265,"SFRP5"
"401647",5788.17986144544,-0.00166540309634051,0.0754527950434682,0.972322429172195,0.989227315530704,"GOLGA7B"
"55118",364.132866104399,-0.107660680096873,0.168502383441485,0.0675954146241092,0.276505602079581,"CRTAC1"
"27291",856.311069820538,0.099509239375817,0.0828871975133629,0.0625425093518246,0.26496858400289,"R3HCC1L"
"84795",112.763485944353,0.272416093304489,0.268187178285552,0.00323751722378613,0.0528275646996641,"PYROXD2"
"3257",1095.91499820268,-0.0224139680473923,0.0649102747913538,0.63188554535036,0.823586613256191,"HPS1"
"26507",985.944988221779,-0.125035321841122,0.0870374153641924,0.0252885371752044,0.166634399726385,"CNNM1"
"2805",5425.24960729028,-0.0248412947285113,0.0818436544206844,0.610374724322138,0.810655200851316,"GOT1"
"81894",1299.9060771925,0.0425667998215882,0.0888247042197659,0.395443974778221,0.65697985715085,"SLC25A28"
"57089",796.544733418868,-0.0434240147768201,0.0693234136883319,0.366766004356715,0.634616830707992,"ENTPD7"
"1355",2555.81029207097,-0.00370782001253321,0.0561484939197381,0.932999478181763,0.971513543199644,"COX15"
"51076",636.358852079759,0.0303654830726543,0.0795752621349595,0.534721636772192,0.762955321056562,"CUTC"
